1615152600000,49971.14000000,50265.81000000,49952.00000000,50189.19000000,371.85825000,1615153499999,18642601.57415164,12149,218.59686100,10956863.10693864,0
1615153500000,50190.07000000,50205.66000000,50031.62000000,50086.12000000,272.82548700,1615154399999,13669114.46615962,9406,110.50889500,5536152.42669163,0
1615154400000,50086.11000000,50165.57000000,49986.39000000,50129.34000000,215.45189800,1615155299999,10785195.42835789,9675,109.58217600,5486160.34135491,0
1615155300000,50129.34000000,50375.00000000,50119.34000000,50259.86000000,354.26171100,1615156199999,17800874.94124465,14367,169.55089900,8518928.12052750,0
1615156200000,50259.86000000,50784.12000000,50251.68000000,50612.43000000,658.57008400,1615157099999,33309109.00061255,22978,377.57384800,19096854.19703027,0
1615157100000,50613.18000000,50722.20000000,50478.02000000,50498.55000000,288.96174700,1615157999999,14611806.07546092,10795,149.02173000,7535697.66121772,0
1615158000000,50498.56000000,50970.00000000,50480.89000000,50900.00000000,552.86128800,1615158899999,28076155.81829295,19854,264.25337600,13419104.96440609,0
1615158900000,50899.99000000,51046.00000000,50797.24000000,51045.98000000,556.17833400,1615159799999,28331959.02370419,17315,290.42943200,14795713.75101439,0
1615159800000,51045.98000000,51193.01000000,50798.50000000,51097.48000000,769.69842200,1615160699999,39267098.65451025,22263,343.62575700,17532299.91106609,0
1615160700000,51097.48000000,51450.03000000,50866.66000000,50971.75000000,1068.72706700,1615161599999,54757853.58441965,30998,602.95312500,30899209.17825304,0
1615161600000,50959.11000000,51432.86000000,50843.59000000,51363.51000000,939.82448700,1615162499999,48107011.14815083,25365,460.62102200,23585339.65237740,0
1615162500000,51355.65000000,51647.61000000,51348.91000000,51477.67000000,899.70999100,1615163399999,46346577.78192129,26232,535.36996100,27577994.25633628,0
1615163400000,51477.66000000,51685.00000000,51400.00000000,51633.59000000,644.53042300,1615164299999,33241361.99641161,17561,309.75374500,15976340.53038407,0
1615164300000,51633.59000000,51643.76000000,51260.90000000,51491.10000000,773.78975100,1615165199999,39837269.87824226,18125,359.00543100,18485950.65805298,0
1615165200000,51491.10000000,51847.38000000,51391.02000000,51737.00000000,780.99285200,1615166099999,40363019.30738884,20385,449.27757800,23222165.38218918,0
1615166100000,51736.99000000,51745.20000000,51531.59000000,51546.01000000,603.06048500,1615166999999,31134622.15755385,16695,318.74715600,16455002.22135772,0
1615167000000,51546.00000000,51599.47000000,51250.05000000,51550.00000000,741.37530700,1615167899999,38154140.57936331,18286,370.25673200,19057664.63771464,0
1615167900000,51550.00000000,51699.99000000,51401.09000000,51557.70000000,458.97781000,1615168799999,23669954.16670452,13237,248.04214300,12793143.47285647,0
1615168800000,51557.70000000,51594.22000000,51110.78000000,51296.57000000,851.15508800,1615169699999,43662975.59009746,23341,373.63405900,19173095.35297728,0
1615169700000,51298.26000000,51367.33000000,50775.18000000,50896.27000000,784.49281000,1615170599999,40108687.61621416,24585,352.28035600,18014278.04612005,0
1615170600000,50900.00000000,50909.40000000,50568.58000000,50614.51000000,754.92321600,1615171499999,38287328.79741282,24782,378.00569500,19172265.04120037,0
1615171500000,50614.51000000,50801.67000000,50481.84000000,50730.82000000,512.49451000,1615172399999,25947881.56219667,18942,241.29486000,12218633.93112017,0
1615172400000,50730.82000000,50808.32000000,50297.56000000,50355.87000000,643.24494000,1615173299999,32553285.06464411,19531,293.50399200,14854396.04176778,0
1615173300000,50356.37000000,50698.14000000,50259.01000000,50315.66000000,943.57507000,1615174199999,47606549.70189363,24224,498.89495100,25171806.20231782,0
1615174200000,50304.75000000,50560.00000000,50234.98000000,50413.09000000,449.06768300,1615175099999,22649278.06041991,17726,234.16690100,11810740.81112049,0
1615175100000,50414.33000000,50666.66000000,50409.53000000,50598.49000000,565.79856300,1615175999999,28596903.75020569,17068,331.28623300,16741563.06544828,0
1615176000000,50598.49000000,50598.50000000,50234.15000000,50355.68000000,410.59829200,1615176899999,20687935.55981652,17505,194.00704800,9775382.50583876,0
1615176900000,50355.69000000,50482.07000000,50100.00000000,50436.06000000,644.43823900,1615177799999,32400071.94109054,22304,305.57945000,15358553.85179937,0
1615177800000,50436.05000000,50460.00000000,50292.76000000,50329.69000000,455.65318000,1615178699999,22953985.32467167,15633,181.10142800,9122685.80003942,0
1615178700000,50329.68000000,50537.19000000,50269.13000000,50417.44000000,741.11396200,1615179599999,37353715.59963265,18715,295.79659200,14907373.25632005,0
1615179600000,50417.45000000,50600.00000000,50355.16000000,50365.69000000,596.76911500,1615180499999,30128868.39569166,14665,263.52217100,13304664.74481090,0
1615180500000,50365.69000000,50543.36000000,50365.68000000,50535.48000000,280.44535000,1615181399999,14152218.15484752,8792,139.88788900,7059333.55678634,0
1615181400000,50535.48000000,50754.57000000,50462.12000000,50599.96000000,630.84782800,1615182299999,31940237.38705867,14704,259.34597600,13131698.65002632,0
1615182300000,50599.96000000,50816.16000000,50599.95000000,50765.77000000,536.22186600,1615183199999,27199055.47298318,12343,206.46122400,10471546.98846637,0
1615183200000,50765.77000000,50944.00000000,50679.21000000,50679.21000000,745.22770900,1615184099999,37892847.27457519,19248,306.15141100,15567641.99047326,0
1615184100000,50679.21000000,50748.12000000,50400.00000000,50573.20000000,572.58809700,1615184999999,28952925.76060000,15308,259.38635800,13114968.36549425,0
1615185000000,50573.19000000,50585.05000000,50198.90000000,50370.29000000,967.62581800,1615185899999,48730785.43752198,18536,479.95499700,24161027.93471545,0
1615185900000,50366.87000000,50366.87000000,50150.42000000,50274.76000000,572.71879800,1615186799999,28779364.52601269,15544,290.76319800,14611649.80705825,0
1615186800000,50274.76000000,50427.53000000,49844.00000000,49949.99000000,984.75568400,1615187699999,49343645.27038113,37137,397.77962400,19937296.49573142,0
1615187700000,49948.30000000,50000.00000000,49521.20000000,49786.30000000,1317.87624800,1615188599999,65610135.36188029,44951,577.53438900,28757419.97341336,0
1615188600000,49786.29000000,49900.00000000,49623.94000000,49789.03000000,902.33570600,1615189499999,44917182.56739969,32045,431.85500100,21498081.69730857,0
1615189500000,49789.04000000,49968.27000000,49702.01000000,49755.24000000,818.24668400,1615190399999,40797312.12959600,30455,466.04899800,23237025.02520495,0
1615190400000,49755.24000000,49810.50000000,49377.00000000,49447.87000000,961.81755000,1615191299999,47702417.36373618,32960,451.40935300,22394378.06044739,0
1615191300000,49447.87000000,49707.94000000,49274.67000000,49673.65000000,1368.10658200,1615192199999,67694155.04373760,38929,780.62516400,38626838.27502259,0
1615192200000,49673.64000000,49760.00000000,49591.95000000,49656.96000000,673.61307800,1615193099999,33466071.64411540,23196,385.97134000,19176425.04084565,0
1615193100000,49656.96000000,49888.59000000,49607.69000000,49880.35000000,688.94527300,1615193999999,34271911.17564927,17999,429.75503000,21379921.15393935,0
1615194000000,49880.49000000,50099.97000000,49690.36000000,49762.58000000,796.59483700,1615194899999,39768494.57246290,28371,385.28185200,19236993.93918934,0
1615194900000,49761.73000000,49795.98000000,49447.36000000,49632.85000000,823.22108300,1615195799999,40842595.46383190,25209,420.94106400,20885044.51777543,0
1615195800000,49632.85000000,49867.26000000,49400.00000000,49838.04000000,724.77433600,1615196699999,35949242.17148330,20680,392.21351600,19454416.46994057,0
1615196700000,49838.04000000,49892.65000000,49677.27000000,49880.00000000,457.86008500,1615197599999,22793239.18115296,13152,226.87166400,11294094.63751067,0
1615197600000,49883.13000000,49990.00000000,49682.30000000,49896.53000000,589.96020800,1615198499999,29401484.80923349,20130,302.90316200,15096116.31701852,0
1615198500000,49896.52000000,50126.49000000,49834.41000000,49985.90000000,872.74629600,1615199399999,43621219.82972885,25183,385.95826400,19292611.17472645,0
1615199400000,49985.90000000,50271.67000000,49985.90000000,50192.92000000,776.09408300,1615200299999,38944161.93782115,22292,393.63937000,19753225.72753875,0
1615200300000,50192.92000000,50250.00000000,49985.02000000,50061.00000000,552.22278200,1615201199999,27663995.30270119,15779,224.28150700,11235833.18367970,0
1615201200000,50061.01000000,50189.99000000,49878.00000000,50018.21000000,414.61202400,1615202099999,20748048.40577779,13810,175.88805200,8802980.04473234,0
1615202100000,50018.20000000,50055.83000000,49897.95000000,49990.20000000,423.43912900,1615202999999,21164118.78885509,13263,171.91175900,8591265.10143744,0
1615203000000,49990.19000000,50333.98000000,49978.57000000,50060.93000000,670.63532300,1615203899999,33664424.61290745,19197,319.70664200,16050385.16376182,0
1615203900000,50060.93000000,50560.00000000,49970.01000000,50496.82000000,709.99705800,1615204799999,35726671.66084326,21122,378.55489700,19055407.90733910,0
1615204800000,50490.39000000,50550.00000000,50230.23000000,50340.01000000,707.33359500,1615205699999,35614948.89023301,27386,297.81904900,14993250.96922516,0
1615205700000,50340.00000000,50449.30000000,50200.02000000,50264.75000000,513.82611500,1615206599999,25846896.80698143,25802,243.33382300,12241329.60659327,0
1615206600000,50264.74000000,50428.39000000,50120.36000000,50249.45000000,571.69742600,1615207499999,28730624.73023893,25594,283.64667100,14254544.67458006,0
1615207500000,50249.44000000,50331.52000000,50100.01000000,50275.00000000,670.73414400,1615208399999,33667045.50473893,28216,405.36794500,20343382.13678971,0
1615208400000,50274.58000000,50477.52000000,50265.16000000,50392.24000000,520.21377000,1615209299999,26210509.41086763,16140,267.22920300,13465429.10377409,0
1615209300000,50392.25000000,50895.64000000,50363.19000000,50719.84000000,1457.57996600,1615210199999,73874385.23034778,33430,771.33831200,39095176.80329450,0
1615210200000,50719.84000000,51065.63000000,50637.71000000,50874.24000000,1064.39818300,1615211099999,54168583.17500300,28401,612.44550600,31172269.83693278,0
1615211100000,50874.23000000,51029.63000000,50753.00000000,50978.43000000,615.74684800,1615211999999,31313688.16200099,18542,308.68778100,15700218.27005634,0
1615212000000,50978.42000000,50990.36000000,50674.18000000,50698.96000000,556.64600300,1615212899999,28300407.55495392,14821,233.18462900,11856387.41363206,0
1615212900000,50696.42000000,50929.51000000,50691.29000000,50915.69000000,448.57114100,1615213799999,22804280.07198324,13630,246.90214100,12552075.13949383,0
1615213800000,50915.69000000,50920.00000000,50122.45000000,50856.34000000,1344.81435300,1615214699999,67989405.76247075,32099,639.00636500,32310692.01785873,0
1615214700000,50856.75000000,51233.00000000,50583.08000000,50740.90000000,1150.48775700,1615215599999,58568647.34765608,30316,609.60645900,31045457.96964261,0
1615215600000,50744.26000000,50940.00000000,50541.67000000,50899.97000000,896.35848600,1615216499999,45484618.06808381,24781,450.29339300,22848892.13575004,0
1615216500000,50899.98000000,51035.17000000,50810.00000000,50971.35000000,563.93773800,1615217399999,28716305.22335286,22175,278.05375400,14159564.27847119,0
1615217400000,50971.35000000,51200.00000000,50925.00000000,51125.92000000,954.20512000,1615218299999,48736578.26073955,27037,471.43453800,24079093.29747264,0
1615218300000,51125.93000000,51220.00000000,50965.85000000,51054.99000000,812.28684700,1615219199999,41503314.54465728,26216,385.52381400,19700651.54224180,0
1615219200000,51055.00000000,51175.00000000,50722.23000000,50827.09000000,699.40766100,1615220099999,35623218.87411864,25916,324.57915100,16533067.29505125,0
1615220100000,50827.10000000,51050.00000000,50793.83000000,50956.51000000,495.52643400,1615220999999,25241957.53202696,22533,237.83008400,12115123.91693619,0
1615221000000,50956.52000000,50995.77000000,50627.59000000,50651.39000000,585.14838100,1615221899999,29737922.41971991,23339,251.88177400,12804104.38834189,0
1615221900000,50651.40000000,50776.31000000,50550.01000000,50664.91000000,568.77409500,1615222799999,28817875.99562683,22662,272.14607400,13790048.60221867,0
1615222800000,50664.91000000,50880.00000000,50657.31000000,50744.98000000,392.83498500,1615223699999,19938270.49831545,12546,193.70937700,9832165.81170051,0
1615223700000,50744.97000000,50873.41000000,50630.00000000,50813.86000000,493.97573200,1615224599999,25069891.15938320,13550,239.27864800,12141629.85652956,0
1615224600000,50813.85000000,50826.67000000,50685.90000000,50755.55000000,432.20844200,1615225499999,21934817.67662129,12766,205.27402800,10417388.54874629,0
1615225500000,50755.56000000,50836.13000000,50726.48000000,50809.04000000,385.19288700,1615226399999,19561671.80219527,11150,209.34877000,10631780.31468687,0
1615226400000,50801.55000000,50913.72000000,50759.29000000,50840.65000000,380.29355900,1615227299999,19333475.97989454,12712,198.40078200,10087095.40751069,0
1615227300000,50840.64000000,51075.40000000,50834.34000000,50951.41000000,525.06052500,1615228199999,26766883.36924360,16137,288.95677900,14731292.58011523,0
